pol_number,gender,agecat,credit_score,area,traffic_index,veh_age,veh_body,veh_value,person_age,numclaims,claimcst0
51853007,M,3,617,4,108.8,2,HBACK,1.111,50,1,913
25925798,F,4,736,3,46.5,4,SEDAN,0.803,56,1,161
63566255,F,2,399,2,189.2,1,HBACK,1.606,32,1,1913
65024112,F,5,784,3,132,2,SEDAN,1.749,68,0,0
93660916,F,3,661.3218455,1,93.7,4,HBACK,1.166,46,0,0
39131453,M,4,738,3,136.5,3,HBACK,1.804,53,4,5296
43289843,M,2,484,3,75,1,HBACK,2.453,36,1,574
78215711,F,3,706,3,99,4,PANVN,1.122,51,1,730
34689096,M,6,840,4,97.2,3,HBACK,0.99,86,0,1135
54402095,M,6,575,4,97.7,4,STNWG,1.463,93,2,4315
25595468,M,2,700,1,54.5,4,STNWG,1.518,41,1,831
11675554,F,5,785,2,138.2,3,SEDAN,1.496,65,0,0
50889498,F,3,382,3,120,4,SEDAN,1.122,47,1,0
19107169,M,3,668,5,15,4,UTE,1.881,51,3,3154
51708163,F,5,807,5,25.5,3,SEDAN,1.331,68,0,232
64874290,M,3,690,1,108.1,2,SEDAN,3.531,57,2,0
30440581,F,3,508,4,135.8,4,SEDAN,0.792,52,3,27030
60185906,F,6,371,2,99.8,4,SEDAN,0.913,73,0,0
41462032,M,3,619,2,120.7,1,STNWG,3.058,48,0,7245
81490420,M,3,749,4,107.2,1,SEDAN,2.002,50,3,190
83613731,F,2,617,4,132.4,4,HBACK,0.748,40,1,536
11340100,F,4,638,2,113.6,2,HBACK,1.518,53,2,13521
96016108,F,4,793,1,117.7,4,SEDAN,0.649,53,0,148
68175656,F,2,661.3218455,1,83.2,3,HBACK,0.847,36,0,1833
47387755,M,2,726,1,70.1,4,MIBUS,1.606,36,0,0
16153498,F,3,545,2,141.8,4,SEDAN,0.792,52,2,0
51444817,F,2,631,2,96.1,2,SEDAN,1.771,37,0,1117
43108038,F,5,821,5,60,4,UTE,1.848,63,0,0
20553280,F,2,780,5,10.5,1,SEDAN,2.167,40,0,10397
54599833,F,2,604,6,104.4166358,3,SEDAN,0.913,33,2,0
33305810,M,5,529,2,104.4166358,1,SEDAN,1.716,64,2,2185
48808635,F,6,839,4,74.6,2,HBACK,1.254,94,0,0
31137105,F,2,657,4,35.9,3,SEDAN,1.496,34,0,5373
59434355,F,4,613,3,150,4,HBACK,0.704,58,1,462
91102711,F,3,627,3,144,4,SEDAN,1.331,47,0,0
26929159,M,2,661.3218455,5,34.5,4,UTE,2.233,38,1,0
86159145,F,3,734,1,56.5,4,SEDAN,0.418,43,0,258
28821929,M,4,723,3,120,2,SEDAN,1.716,54,1,2069
65247815,F,3,631,3,121.5,4,SEDAN,0.759,46,0,1051
55941864,M,2,666,2,110.7,1,SEDAN,2.838,39,2,0
35125036,F,5,823,3,130.5,4,SEDAN,0.561,62,0,0
61638818,M,2,834,2,139.3,1,HBACK,1.7149,35,0,307
27868128,M,5,806,3,120,2,SEDAN,2.387,70,0,391
43055881,F,3,613,3,141,2,SEDAN,2.189,46,1,1765
85129149,F,2,661.3218455,1,57.3,2,STNWG,4.323,35,2,0
38279140,F,5,768,2,131.1,1,SEDAN,2.497,66,0,0
72327307,F,6,743,2,137.4,2,SEDAN,1.683,75,0,8663
39970846,F,6,839,3,144,2,UTE,2.376,88,0,4631
36624011,F,2,694,6,68,2,HBACK,1.386,32,2,0
47413114,F,4,627,3,139.5,3,SEDAN,1.067,54,0,0
20040527,M,4,803,3,142.5,2,SEDAN,1.595,55,1,227
67049897,M,2,659,1,90.2,4,HBACK,0.825,38,0,1177
61415996,M,3,661.3218455,2,128.8,3,STNWG,2.266,54,0,217
50802408,F,5,806,2,134.8,4,SEDAN,0.385,66,0,0
57946958,F,3,718,2,116.3,1,SEDAN,2.046,47,1,2744
54827066,F,6,823,3,133.5,2,HBACK,1.881,78,0,0
13387732,M,3,618,4,63.7,4,HDTOP,1.661,50,2,2448
41353601,M,6,454,5,27,4,UTE,1.078,77,1,1624
53997870,M,4,601,2,106.5,2,SEDAN,2.31,59,2,268
28371261,F,5,819,3,88.5,4,HBACK,0.88,64,0,2476
93893896,F,5,720,3,112.5,2,SEDAN,1.98,68,2,4377
85825417,M,3,544,3,132,4,STNWG,2.09,41,4,1403
78512226,M,3,833,4,53.3,1,HBACK,1.947,43,3,0
93333773,F,3,661.3218455,1,80.3,1,STNWG,3.5189,43,1,0
81106673,F,3,474,2,157.7,3,STNWG,3.355,36,2,0
34255001,M,3,722,6,120,4,STNWG,1.969,47,1,0
54847319,M,3,845,1,77.2,3,HBACK,1.012,51,0,3212
45554755,F,5,745,2,130.9,3,HBACK,0.858,67,0,0
33305762,M,1,713,2,119.1,1,STNWG,3.113,30,4,15061
49590629,F,5,781,1,51.5,2,HBACK,1.089,72,0,0
17966837,F,4,788,2,154.3,1,STNWG,5.203,60,0,0
14722750,M,1,834,1,63.2,3,TRUCK,2.431,24,0,0
96915344,F,4,508,1,60.7,2,HBACK,1.76,54,2,0
67219276,M,2,703,1,98.6,3,SEDAN,1.177,39,0,0
58886413,F,4,497,3,144,3,HBACK,0.891,60,2,462
47339744,F,4,648,4,98.4,1,HBACK,1.353,56,2,1226
56350259,F,4,611,4,124.3,3,SEDAN,1.65,56,2,0
92470436,M,4,720,4,57.3,2,STNWG,2.992,54,0,0
35361667,M,5,672,3,133.5,3,STNWG,2.189,68,1,0
47572150,F,3,688,1,72.9,2,STNWG,3.982,47,0,0
77892972,F,1,656,2,142.9,1,SEDAN,2.8039,27,3,1740
31855728,M,6,838,1,77.2,2,STNWG,4.774,74,0,14252
87378484,M,3,538,4,69.5,4,STNWG,2.167,44,1,0
35517686,F,1,593,3,115.5,2,SEDAN,2.563,28,1,10709
25525807,F,3,738,2,110.4,2,STNWG,3.388,46,0,402
75764923,F,5,706,5,10.5,1,HBACK,2.31,62,0,0
19321595,M,4,818,5,104.4166358,1,HBACK,1.85185,58,0,2180
44912948,M,4,788,2,104.4166358,4,SEDAN,0.748,58,1,387
27423096,M,3,630,4,112,1,STNWG,6.1083,43,3,3785
91104736,M,6,456,1,127.6,1,UTE,4.125,94,4,6500
18589837,M,4,833,4,129.3,2,STNWG,3.311,57,0,10499
55721403,F,6,726,3,148.5,4,SEDAN,0.682,75,0,0
75508989,M,4,621,2,159.1,2,SEDAN,2.563,60,2,0
23744073,M,6,476,3,114,4,STNWG,1.056,85,1,0
17933400,M,3,694,2,144.6,4,SEDAN,0.946,51,0,141
47610391,F,3,810,3,124.5,1,STNWG,4.972,49,0,17947
79233713,F,3,791,3,145.5,2,STNWG,2.772,42,0,0
52835922,F,6,667,4,103.2,3,HBACK,1.133,79,2,0
95372602,F,3,786,3,147,3,SEDAN,1.98,62,0,0
82637734,F,4,834,3,141,3,SEDAN,1.925,57,0,133
97926952,M,2,661.3218455,2,134.4,3,HBACK,1.056,35,0,7261
40192916,F,5,816,3,138,4,HBACK,0.825,71,0,0
67759525,M,2,792,2,109.4,1,UTE,3.564,33,0,950
63939259,F,5,765,4,67.2,3,HBACK,0.803,63,0,5617
24671600,F,5,800,1,95.1,3,STNWG,2.761,70,0,930
34796599,F,3,805,6,144,2,STNWG,4.675,48,0,0
77611616,F,4,593,2,99,3,SEDAN,0.913,55,2,0
39925004,F,5,450,1,80.5,4,SEDAN,1.177,70,1,0
45316270,F,2,430,3,117,4,SEDAN,0.781,40,1,536
39786172,F,6,693,3,144,2,HBACK,1.364,75,0,2741
90485854,M,6,833,3,93,4,STNWG,2.079,85,2,0
66370059,M,3,389,5,61.5,4,TRUCK,1.595,51,2,0
48200236,F,4,660,1,61.8,2,HBACK,1.947,52,0,0
92699292,F,3,655,2,100.8,3,STNWG,1.892,44,0,0
87563539,F,3,767,4,63.5,2,SEDAN,1.782,51,0,23295
81765339,F,3,522,3,123,3,STNWG,2.398,52,0,0
86175050,F,5,725,5,61.5,1,STNWG,3.102,67,0,0
81468174,M,1,302,3,141,1,STNWG,6.578,32,2,11822
82016189,M,1,678,5,87,3,TRUCK,2.926,29,1,31889
36446419,F,2,662,3,115.5,3,HBACK,0.99,39,1,1076
43720434,F,2,788,5,45,3,STNWG,3.19,38,0,0
83908738,M,4,785,4,113.7,2,SEDAN,1.804,56,0,667
60399720,F,2,634,6,118,3,STNWG,2.376,32,0,0
16587896,M,5,813,6,148,4,UTE,0.979,64,2,2035
40748944,F,2,717,4,83.6,3,HBACK,1.837,35,0,1497
42267662,F,4,672,3,141,3,HBACK,1.199,55,0,195
84338186,F,2,634,1,104.4166358,2,HBACK,1.848,35,0,0
13535027,M,2,790,2,104.4166358,1,STNWG,5.7596,39,0,5109
82713180,M,2,548,5,73.5,2,STNWG,2.97,41,4,6898
35103940,M,6,713,2,102.1,4,TRUCK,0.649,78,2,40537
32549615,F,5,776,5,63,2,STNWG,4.026,71,0,0
33378585,F,6,326,3,124.5,3,SEDAN,1.485,80,2,1464
92017270,M,4,618,6,130,2,HDTOP,4.565,54,1,6732
83032422,F,3,747,2,107.4,4,STNWG,0.484,50,1,0
33711374,M,3,638,1,104.4166358,4,UTE,1.606,46,1,3567
94566245,M,3,419,4,94.3,4,HDTOP,1.243,48,1,0
58650971,F,2,626,1,86.6,1,HBACK,1.771,34,0,0
23143935,F,3,802,5,104.4166358,3,HBACK,0.858,50,1,0
35624781,F,2,554,2,130.4,3,STNWG,1.386,41,1,402
14892439,F,5,708,1,107.3,3,HBACK,1.562,63,0,0
19470004,F,2,744,4,109.8,2,SEDAN,2.123,41,0,0
45372029,F,4,849,3,104.4166358,3,HBACK,1.265,54,2,195
39273362,F,3,735,3,117,3,HBACK,0.913,45,0,0
60777498,M,3,602,6,68,4,TRUCK,2.409,59,2,0
46498384,M,4,782,3,104.4166358,3,HBACK,1.199,57,0,81
13028511,F,3,667,5,6,3,STNWG,2.75,46,0,2998
21532295,M,5,815,3,96,3,HBACK,0.968,63,4,0
64107937,F,5,758,3,150,1,HBACK,2.42,70,0,1404
34809685,M,5,824,2,156.8,3,STNWG,1.958,71,0,755
28747285,F,3,667,2,130.6,1,HBACK,1.485,47,0,273
48474982,F,1,461,3,94.5,3,SEDAN,1.232,32,1,0
17389617,M,3,702,6,134,1,STNWG,4.092,45,0,604
77892862,M,3,661.3218455,3,104.4166358,3,SEDAN,2.2,47,0,0
24534272,F,2,538,2,104.4166358,1,STNWG,3.5739,35,0,0
62593268,M,2,635,2,136,4,TRUCK,0.495,36,0,7177
36437703,F,1,491,3,148.5,4,HBACK,0.561,28,2,1076
25786830,F,1,767,3,81,4,HBACK,0.748,27,0,0
85036032,F,4,743,2,145.4,1,UTE,4.7839,53,0,0
82139382,F,2,661.3218455,4,107.1,4,HBACK,1.1,34,0,0
27499998,M,3,723,3,118.5,4,STNWG,0.671,75,4,0
42805127,M,2,601,2,104.4166358,3,STNWG,2.387,35,2,3362
99295375,F,3,803,3,133.5,3,SEDAN,1.386,56,0,0
11279800,F,5,673,2,150.1,3,SEDAN,1.243,64,0,0
71074168,F,6,727,3,120,3,HBACK,0.924,75,0,0
18839137,F,6,809,3,82.5,2,SEDAN,2.123,76,2,19205
86333116,F,5,561,1,78.1,1,HBACK,2.464,67,1,4145
17705062,F,6,359,3,142.5,3,HBACK,1.496,84,0,132
77196522,M,2,455,3,126,4,HDTOP,1.397,36,1,0
57748580,F,4,633,1,83.7,2,HBACK,1.287,54,0,0
82254872,M,1,697,3,145.5,2,SEDAN,1.705,22,0,175
72581452,M,5,762,1,96.3,2,STNWG,3.795,66,2,0
63983742,F,3,768,2,116.1,3,HBACK,1.463,55,0,0
42625340,M,2,316,3,115.5,3,STNWG,1.991,41,1,2294
61770978,M,6,671,1,93.1,3,HBACK,0.88,79,1,853
70435752,M,2,473,1,87.9,2,SEDAN,2.365,34,3,5856
37020081,M,4,337,1,74.4,2,HBACK,1.914,60,1,1803
73174238,M,2,301,1,83.2,4,HBACK,0.572,36,1,140
64074203,M,3,736,5,42,2,STNWG,3.586,60,0,0
82710504,F,3,712,1,91.1,3,SEDAN,1.342,46,0,0
38134365,F,3,661.3218455,3,141,4,SEDAN,0.726,51,1,1765
16528539,M,3,694,4,114.9,4,STNWG,0.451,45,0,0
72615742,F,6,719,3,123,4,SEDAN,0.451,77,0,6205
11102416,F,3,778,2,174.6,4,SEDAN,0.594,66,0,0
52699983,F,3,655,2,127.6,3,HBACK,1.419,35,0,0
75171134,F,3,810,5,48,2,STNWG,6.27,49,0,0
47536316,M,4,551,2,73.8,3,SEDAN,1.298,59,2,268
88640554,F,6,475,2,147.9,2,SEDAN,2.189,78,1,1317
71538076,F,5,577,4,112.3,3,SEDAN,1.353,70,2,0
27067054,M,5,730,2,113.8,2,SEDAN,1.661,64,0,0
58958836,F,4,621,3,150,3,SEDAN,1.155,61,1,0
43902661,F,2,631,5,46.5,2,SEDAN,1.727,39,0,0
56102581,M,6,807,1,67,1,SEDAN,3.883,78,0,31243
56892789,M,2,637,1,77.1,1,STNWG,3.9589,33,0,0
89960217,M,5,786,3,106.5,2,HBACK,1.331,72,1,0
14089864,M,4,630,2,135.7,3,SEDAN,1.881,59,3,1989
88399224,M,4,649,1,90,3,HBACK,1.023,53,1,286
99179791,F,4,605,1,35,3,STNWG,3.542,53,1,0
79375400,M,3,825,2,153.5,3,SEDAN,1.067,58,2,0
70245806,M,6,846,2,91.2,3,SEDAN,1.067,81,0,16980
13855475,F,6,833,2,145.8,2,TRUCK,3.091,80,3,0
67087463,M,4,791,6,104.4166358,4,STNWG,2.277,61,0,0
46215049,F,5,756,2,105,2,SEDAN,1.584,62,0,0
57608587,F,4,686,2,116.9,4,STNWG,2.145,59,0,0
66248007,F,3,725,5,88.5,4,HBACK,0.583,58,1,0
99125837,M,6,840,1,86.9,4,SEDAN,0.682,82,0,1038
70277751,M,3,610,5,54,4,UTE,1.001,50,2,1579
88245620,M,1,441,1,103.3,1,STNWG,4.884,28,2,3798
11956897,F,3,703,1,101.1,2,HBACK,1.386,45,0,0
76231699,M,4,674,6,128,4,SEDAN,0.825,55,1,4182
71110817,F,3,512,2,138.8,3,HBACK,0.88,48,0,0
50646284,M,2,675,2,145.3,3,STNWG,3.08,33,2,0
70983355,F,4,606,2,91.9,3,UTE,1.562,53,0,0
34970559,F,4,847,2,77.9,3,STNWG,1.166,52,0,801
96783238,M,3,747,2,144.4,2,SEDAN,1.54,61,1,132
96464255,F,3,391,3,147,3,STNWG,2.981,51,0,0
86256841,F,3,744,2,103.2,2,HBACK,1.65,47,0,0
64350828,F,6,849,3,147,1,HBACK,1.793,77,1,0
80178063,F,4,659,3,78,4,UTE,0.759,59,1,916
96528907,M,4,720,5,39,2,HBACK,1.485,53,1,331
97533627,F,6,817,3,120,3,HBACK,1.287,74,0,0
43021274,M,4,435,3,148.5,4,HBACK,1.089,60,1,81
83772314,F,3,600,5,104.4166358,3,STNWG,2.695,42,0,0
29425338,F,4,614,3,127.5,3,SEDAN,1.166,58,1,161
25607004,F,3,630,1,84.4,4,SEDAN,0.627,45,0,0
27979323,F,3,649,2,112.6,2,HBACK,1.914,50,0,3514
21190231,F,4,804,1,69.3,3,HBACK,0.836,61,0,0
18857121,M,2,661.3218455,6,114,1,TRUCK,5.06,35,2,17671
12941231,F,3,779,3,126,2,HBACK,1.386,45,0,0
24646322,F,3,644,3,145.5,2,HBACK,1.276,50,2,0
35032554,F,3,748,1,108.4,1,HBACK,1.529,42,0,1605
53899417,M,1,719,1,98.5,1,HBACK,1.606,31,1,845
61338203,F,5,816,1,58.8,3,SEDAN,1.727,66,0,0
97299095,M,4,769,2,118.5,2,SEDAN,2.409,54,0,11016
46909844,M,2,653,6,166,1,STNWG,5.302,35,1,0
26028422,M,4,601,3,147,2,SEDAN,1.507,57,2,2069
80671059,F,2,420,6,80,3,STNWG,3.256,33,2,0
39616276,M,3,740,5,66,3,STNWG,3.729,46,0,0
70999340,F,3,774,2,100.9,2,STNWG,2.86,46,0,0
50682574,F,3,628,6,132,1,TRUCK,2.7489,50,2,887
26847255,F,3,700,2,127.9,1,STNWG,4.895,49,0,402
88094492,M,2,686,3,120,2,STNWG,2.662,36,1,338
61102957,F,2,535,2,85.3,2,HBACK,1.914,35,0,556
65410110,F,1,519,1,43.7,4,SEDAN,0.583,28,2,166
11598092,F,2,807,5,55.5,2,STNWG,4.015,35,4,2998
79730328,F,2,392,1,97.5,1,HBACK,1.353,37,0,0
19525076,F,6,821,3,142.5,3,HBACK,1.155,-7,0,0
40544098,F,3,559,3,78,3,SEDAN,1.76,43,1,962
22741906,M,2,481,3,126,4,UTE,1.815,36,1,191
52045476,F,3,683,5,57,1,SEDAN,2.09,51,0,0
35762641,M,3,756,3,142.5,3,SEDAN,1.826,45,0,0
31246319,M,5,806,3,147,3,STNWG,3.091,71,1,0
16352822,F,1,543,1,97,1,HBACK,1.85185,28,1,0
41073843,M,4,653,3,103.5,4,SEDAN,0.506,60,2,670
63197260,F,2,692,3,145.5,3,HBACK,1.1,36,5,0
25968753,M,4,847,3,132,3,HBACK,0.759,55,4,215
70366318,M,5,830,4,122,2,HBACK,1.155,67,1,1430
43551340,F,3,666,1,62.4,3,HBACK,1.056,42,0,0
72763322,F,4,711,1,89.4,4,HBACK,1.683,60,0,0
73274695,M,2,338,2,121.1,4,UTE,1.32,33,2,950
77977205,F,2,705,1,74.5,3,HBACK,1.43,40,0,0
41958716,F,4,765,3,127.5,1,UTE,4.246,56,0,0
46405209,F,2,789,4,89.1,2,SEDAN,1.771,39,0,904
20819905,F,2,810,2,110.7,1,HBACK,1.903,35,0,3514
12376147,M,4,660,1,78.7,3,SEDAN,1.419,55,1,591
16928160,M,4,646,4,80.3,3,STNWG,1.199,56,1,766
54381212,M,2,510,4,113,2,HBACK,1.507,38,1,0
44360883,M,6,477,4,90.8,4,HBACK,0.407,82,1,0
88533609,M,3,741,1,72.5,2,SEDAN,1.672,43,2,10014
26982733,F,6,845,2,100.1,3,SEDAN,1.199,76,0,0
66458640,F,6,562,2,113.3,1,HBACK,1.969,-7,0,0
24442100,F,3,661.3218455,4,100.4,1,HBACK,2.222,43,2,1097
78676936,M,4,672,3,139.5,4,STNWG,1.254,61,0,0
52366384,F,3,847,1,116.5,1,SEDAN,3.564,57,1,6948
31488309,M,4,682,2,89.6,2,STNWG,4.015,61,0,2375
28496434,M,3,430,4,122.8,3,UTE,3.157,48,4,15116
22430312,F,4,848,1,79.4,3,UTE,1.584,55,0,0
79695214,F,2,638,6,86,4,STNWG,1.727,35,0,0
81366856,M,1,395,1,44.4,1,TRUCK,4.95,22,1,467
24820282,F,2,369,3,104.4166358,3,HBACK,0.814,39,0,833
13740012,F,3,628,1,101.6,3,HBACK,0.759,50,2,0
89211619,M,6,819,2,96.9,4,SEDAN,0.385,78,1,1593
23928867,F,5,806,1,76,3,HBACK,1.045,66,0,0
63076182,F,3,645,3,126,2,STNWG,2.453,42,2,0
34276795,F,3,745,3,139.5,3,SEDAN,1.595,50,0,1765
76832663,F,5,741,1,58.6,2,HBACK,1.155,65,2,0
49329287,M,1,525,1,98.2,2,CONVT,8.701,30,1,4640
65281934,F,3,781,5,54,3,HBACK,0.99,50,0,0
21063165,F,6,374,1,33.5,1,HBACK,1.947,74,2,0
77709543,F,2,506,3,142.5,3,HBACK,1.353,40,1,568
54425378,M,2,515,3,148.5,4,HDTOP,1.441,33,0,0
29701122,F,3,604,4,120.7,1,STNWG,3.619,48,1,0
60292452,F,6,325,2,95.2,2,SEDAN,2.002,79,4,27979
74955117,M,4,696,6,118,3,HDTOP,2.486,54,0,6732
54953348,M,2,807,6,136,3,HBACK,0.792,33,0,1065
41801043,M,4,713,3,103.5,2,STNWG,3.597,55,0,0
13375730,F,3,320,2,120.2,1,SEDAN,2.4739,53,2,0
33116998,M,4,440,2,143.3,3,SEDAN,1.76,53,2,317
54429370,M,5,789,1,122.6,4,STNWG,0.748,71,1,0
18483563,F,4,675,1,76.4,3,HBACK,0.99,54,0,0
80474396,M,3,714,6,166,2,STNWG,4.565,51,1,22588
13975375,F,3,842,4,86.3,2,HBACK,1.441,50,1,1384
57369815,F,3,589,1,87.4,3,SEDAN,1.133,52,1,0
12013124,M,1,677,3,91.5,4,HBACK,0.572,30,2,2386
61670475,F,3,518,1,69.1,3,SEDAN,1.485,48,1,2171
96660095,F,5,846,6,96,3,STNWG,2.244,64,0,0
81985596,F,4,833,2,96.8,2,SEDAN,2.244,53,0,2182
12654145,M,3,492,3,150,3,SEDAN,1.606,44,1,1348
21885390,M,3,604,3,91.5,4,TRUCK,0.924,51,1,0
34046016,M,3,652,3,105,3,SEDAN,1.639,50,1,0
35566903,M,5,529,2,104.4166358,3,SEDAN,1.958,68,2,2185
16550504,M,2,533,1,104,3,UTE,2.53,33,2,0
24049186,M,4,751,6,118,2,STNWG,3.971,54,1,1190
13672754,F,6,409,2,92.4,3,SEDAN,1.595,72,1,11640
64624809,M,6,752,1,79.2,4,HBACK,0.484,88,2,5791
96890005,F,3,807,1,53,3,SEDAN,1.276,56,0,0
10266193,F,4,524,3,109.5,2,HBACK,1.496,54,2,930
49517021,F,2,661.3218455,2,100.2,3,HDTOP,1.727,42,0,0
55017887,M,3,668,4,28.7,2,UTE,3.234,47,1,0
25604617,M,4,717,3,139.5,2,SEDAN,2.079,59,4,2069
21104653,F,2,674,3,135,3,HBACK,0.924,41,2,833
36238587,F,3,749,1,66.4,2,SEDAN,1.848,46,0,0
14688447,M,3,803,2,71.2,2,SEDAN,2.2,46,1,141
14536435,F,2,661.3218455,1,115.5,1,STNWG,3.421,33,0,2245
50404470,F,3,691,1,74.1,2,SEDAN,2.376,48,0,6948
72830968,F,2,731,6,118,2,STNWG,3.938,37,0,7709
48893124,F,3,665,4,103.5,3,SEDAN,1.584,45,2,10622
80491964,M,6,663,5,55.5,1,STNWG,3.7389,77,1,0
53741959,M,3,749,3,141,4,SEDAN,0.473,42,0,419
31968984,F,4,652,1,84,1,SEDAN,2.706,60,0,2704
75273001,F,3,522,4,97.4,3,STNWG,2.53,38,0,753
79259071,F,2,492,1,84.8,2,SEDAN,1.76,33,0,0
23122646,F,3,687,2,184.4,4,MIBUS,2.233,44,0,0
82209424,M,2,724,3,148.5,2,SEDAN,2.09,35,0,175
61403328,M,3,778,2,99.5,4,STNWG,0.902,42,0,217
95396601,M,3,505,4,128.5,3,HBACK,0.869,42,1,15624
12419863,M,6,832,1,87.5,1,SEDAN,1.969,86,0,0
89812984,F,3,792,3,138,3,SEDAN,1.518,46,0,0
18876441,F,3,630,3,133.5,3,TRUCK,1.089,47,3,0
71791958,M,2,703,4,174,1,HBACK,2.211,39,0,906
31863753,M,1,661.3218455,5,87,2,STNWG,4.213,30,1,14550
28695960,M,5,796,2,112.6,1,SEDAN,2.431,65,0,2185
16055472,M,5,476,3,148.5,4,SEDAN,0.418,64,1,0
31487527,M,4,543,1,48.8,1,STNWG,3.113,57,1,552
14287547,F,3,667,3,142.5,3,SEDAN,1.375,43,0,1002
48115361,M,5,794,3,142.5,3,SEDAN,1.419,68,2,1435
66130559,M,5,746,3,108,3,STNWG,2.662,67,0,0
33835731,F,4,797,2,125.3,3,SEDAN,1.001,60,0,0
92591844,F,4,707,3,130.5,1,SEDAN,2.189,53,0,0
50832687,F,4,317,3,145.5,3,STNWG,2.684,59,0,0
82541419,F,3,569,3,148.5,2,HBACK,1.364,44,1,0
17870900,F,4,691,5,25.5,3,SEDAN,1.749,60,0,0
56654992,M,5,719,3,108,4,STNWG,2.189,69,0,0
56078541,M,4,320,1,66.7,2,HBACK,1.914,55,2,7618
50975538,F,3,709,2,122.1,3,HBACK,0.935,59,0,0
62971764,M,5,762,1,53.3,4,TRUCK,0.429,68,0,0
75171612,F,3,671,5,22.5,3,HBACK,0.979,38,1,0
42915035,F,4,686,3,121.5,4,SEDAN,0.561,53,0,391
51781842,M,2,661.3218455,6,78,4,STNWG,1.881,39,2,407
63387278,F,3,812,1,102.4,3,HBACK,1.507,37,2,287
21698071,M,2,709,3,136.5,3,SEDAN,1.419,34,0,143
35593184,F,4,730,3,127.5,2,STNWG,6.083,57,0,0
38443500,M,5,763,2,91.4,1,SEDAN,2.75,63,0,2185
42719763,F,2,441,4,103.5,3,UTE,2.53,40,5,7270
32582212,F,3,578,1,80.5,1,SEDAN,2.618,50,4,0
69126465,M,6,822,3,142.5,2,SEDAN,2.343,91,3,0
83833084,F,4,687,4,112.5,3,STNWG,2.156,54,0,0
37973106,M,3,562,1,145.2,2,SEDAN,1.815,47,2,4903
96690336,M,6,604,1,76.3,2,SEDAN,1.738,89,1,0
35935673,F,3,306,3,102,2,SEDAN,1.573,50,1,1765
96822181,F,6,819,2,104.4166358,4,UTE,1.551,74,0,0
13801320,M,6,818,2,113.2,4,HBACK,1.166,75,4,3259
86902597,F,3,784,1,104.4166358,3,SEDAN,1.419,50,0,0
27685871,M,4,840,2,122.6,3,UTE,1.518,62,0,208
20237847,F,6,792,5,12,1,STNWG,5.093,77,0,0
68331615,F,4,705,1,75.8,1,HBACK,1.485,57,0,0
46053336,F,6,432,5,33,3,STNWG,1.342,78,1,555
87741517,M,3,679,4,117.1,2,STNWG,3.927,45,2,0
34520165,F,3,639,3,104.4166358,1,SEDAN,2.255,46,0,0
51594128,M,4,558,3,136.5,1,STNWG,5.17,62,2,0
24879228,M,6,823,5,104.4166358,1,SEDAN,2.97,81,3,45817
27260002,F,4,361,4,96.7,3,SEDAN,1.43,59,1,972
43386262,F,4,820,1,71.8,3,STNWG,3.3,61,0,0
82285092,F,5,786,2,139,3,SEDAN,1.353,67,0,636
16665311,F,2,572,3,145.5,3,HBACK,0.781,36,2,414
99185888,M,1,675,2,134.5,1,TRUCK,4.95,23,1,2395
61065268,F,1,602,1,107.1,2,HBACK,1.815,28,0,1154
86858527,M,6,690,4,132.5,4,HBACK,0.583,86,0,2416
69661265,F,4,661.3218455,3,148.5,3,HBACK,1.848,59,1,0
59904447,M,4,304,3,124.5,1,SEDAN,1.716,57,0,0
37343400,M,1,767,2,111.2,4,COUPE,0.968,27,2,2253
87167707,F,5,715,3,147,1,HBACK,1.72073,71,2,471
51880015,F,3,707,1,104.4166358,1,STNWG,3.4584,46,0,0
26105920,M,6,629,3,148.5,3,SEDAN,1.441,75,3,10675
85298579,F,6,829,3,117,4,HBACK,0.814,74,1,0
92525309,M,3,617,3,118.5,4,UTE,0.968,51,2,6123
81163868,F,3,841,4,105.4,4,HBACK,0.583,76,0,3535
20405642,M,4,841,5,43.5,4,SEDAN,0.781,61,2,655
29145562,F,5,703,2,69.3,1,SEDAN,1.947,65,0,2341
80174555,F,2,613,4,46.1,4,UTE,1.089,34,0,0
34865242,F,3,347,3,126,3,HBACK,1.628,44,0,4309
68476992,M,5,757,5,48,4,UTE,0.693,71,0,0
12892873,F,2,760,4,112.9,4,HBACK,0.759,32,3,0
57794378,F,6,794,2,110.1,1,STNWG,3.058,73,0,0
46535574,F,3,550,3,142.5,2,HBACK,1.353,43,2,0
76629486,F,3,800,1,83.3,4,MIBUS,1.661,47,0,0
94027132,F,5,760,1,75.6,1,HBACK,1.694,69,2,4145
60516743,M,4,337,3,121.5,3,SEDAN,1.188,58,0,0
89890491,F,4,824,1,97.6,2,HBACK,1.309,57,0,0
35678690,F,5,697,4,122.5,2,SEDAN,1.672,65,0,0
49740475,M,4,469,5,40.5,3,UTE,1.859,56,2,3026
91990063,F,5,800,4,93,1,STNWG,6.061,65,0,0
32893212,M,1,562,1,75.2,4,STNWG,0.77,30,0,0
12005046,M,2,641,2,103.2,2,HBACK,1.914,38,0,1604
38153307,M,5,754,5,18,3,HDTOP,2.277,69,0,0
71436055,F,5,747,1,67.8,4,HBACK,0.814,69,2,0
25220044,M,3,774,4,107,2,HBACK,1.111,50,0,0
57876644,M,3,394,5,60,4,STNWG,1.529,51,0,0
